1.000000e+00 	 ,  3.407260e+00 	 ,  1.132378e-02 	 ,  4.499399e-02 	 ,  3.020229e-03 	 ,  1.589910e-03 	 ,  6.512216e-03 	 ,  6.271251e-04  	 ,  1.081632e-04 	 ,  2.837602e-05 	 ,  5.439948e-05 
1.000000e+00 	 ,  3.450911e+00 	 ,  1.159187e-02 	 ,  4.607933e-02 	 ,  3.094365e-03 	 ,  1.628348e-03 	 ,  6.673456e-03 	 ,  6.437482e-04  	 ,  1.112892e-04 	 ,  2.919297e-05 	 ,  5.599675e-05 
1.000000e+00 	 ,  3.495120e+00 	 ,  1.186545e-02 	 ,  4.718739e-02 	 ,  3.170088e-03 	 ,  1.667592e-03 	 ,  6.838180e-03 	 ,  6.607614e-04  	 ,  1.144943e-04 	 ,  3.003051e-05 	 ,  5.763546e-05 
1.000000e+00 	 ,  3.539896e+00 	 ,  1.214460e-02 	 ,  4.831855e-02 	 ,  3.247425e-03 	 ,  1.707657e-03 	 ,  7.006452e-03 	 ,  6.781726e-04  	 ,  1.177804e-04 	 ,  3.088909e-05 	 ,  5.931653e-05 
1.000000e+00 	 ,  3.585246e+00 	 ,  1.242943e-02 	 ,  4.947322e-02 	 ,  3.326403e-03 	 ,  1.748557e-03 	 ,  7.178332e-03 	 ,  6.959897e-04  	 ,  1.211490e-04 	 ,  3.176914e-05 	 ,  6.104092e-05 
1.000000e+00 	 ,  3.631177e+00 	 ,  1.272002e-02 	 ,  5.065177e-02 	 ,  3.407051e-03 	 ,  1.790305e-03 	 ,  7.353884e-03 	 ,  7.142208e-04  	 ,  1.246020e-04 	 ,  3.267113e-05 	 ,  6.280958e-05 
1.000000e+00 	 ,  3.677696e+00 	 ,  1.301647e-02 	 ,  5.185460e-02 	 ,  3.489398e-03 	 ,  1.832915e-03 	 ,  7.533173e-03 	 ,  7.328740e-04  	 ,  1.281412e-04 	 ,  3.359552e-05 	 ,  6.462350e-05 
1.000000e+00 	 ,  3.724810e+00 	 ,  1.331886e-02 	 ,  5.308213e-02 	 ,  3.573473e-03 	 ,  1.876402e-03 	 ,  7.716262e-03 	 ,  7.519576e-04  	 ,  1.317684e-04 	 ,  3.454277e-05 	 ,  6.648368e-05 
1.000000e+00 	 ,  3.772529e+00 	 ,  1.362729e-02 	 ,  5.433473e-02 	 ,  3.659305e-03 	 ,  1.920781e-03 	 ,  7.903218e-03 	 ,  7.714802e-04  	 ,  1.354854e-04 	 ,  3.551338e-05 	 ,  6.839115e-05 
1.000000e+00 	 ,  3.820859e+00 	 ,  1.394186e-02 	 ,  5.561284e-02 	 ,  3.746924e-03 	 ,  1.966065e-03 	 ,  8.094106e-03 	 ,  7.914502e-04  	 ,  1.392942e-04 	 ,  3.650782e-05 	 ,  7.034694e-05 
1.000000e+00 	 ,  3.869808e+00 	 ,  1.426266e-02 	 ,  5.691684e-02 	 ,  3.836359e-03 	 ,  2.012269e-03 	 ,  8.288993e-03 	 ,  8.118764e-04  	 ,  1.431966e-04 	 ,  3.752660e-05 	 ,  7.235212e-05 
1.000000e+00 	 ,  3.919384e+00 	 ,  1.458979e-02 	 ,  5.824717e-02 	 ,  3.927640e-03 	 ,  2.059409e-03 	 ,  8.487947e-03 	 ,  8.327676e-04  	 ,  1.471947e-04 	 ,  3.857022e-05 	 ,  7.440776e-05 
1.000000e+00 	 ,  3.969595e+00 	 ,  1.492335e-02 	 ,  5.960424e-02 	 ,  4.020799e-03 	 ,  2.107499e-03 	 ,  8.691036e-03 	 ,  8.541328e-04  	 ,  1.512903e-04 	 ,  3.963919e-05 	 ,  7.651497e-05 
1.000000e+00 	 ,  4.020450e+00 	 ,  1.526342e-02 	 ,  6.098846e-02 	 ,  4.115865e-03 	 ,  2.156554e-03 	 ,  8.898329e-03 	 ,  8.759811e-04  	 ,  1.554856e-04 	 ,  4.073404e-05 	 ,  7.867488e-05 
1.000000e+00 	 ,  4.071956e+00 	 ,  1.561011e-02 	 ,  6.240027e-02 	 ,  4.212871e-03 	 ,  2.206589e-03 	 ,  9.109896e-03 	 ,  8.983218e-04  	 ,  1.597827e-04 	 ,  4.185530e-05 	 ,  8.088862e-05 
1.000000e+00 	 ,  4.124121e+00 	 ,  1.596353e-02 	 ,  6.384010e-02 	 ,  4.311847e-03 	 ,  2.257620e-03 	 ,  9.325808e-03 	 ,  9.211643e-04  	 ,  1.641835e-04 	 ,  4.300351e-05 	 ,  8.315736e-05 
1.000000e+00 	 ,  4.176955e+00 	 ,  1.632376e-02 	 ,  6.530837e-02 	 ,  4.412825e-03 	 ,  2.309661e-03 	 ,  9.546135e-03 	 ,  9.445181e-04  	 ,  1.686903e-04 	 ,  4.417922e-05 	 ,  8.548229e-05 
1.000000e+00 	 ,  4.230466e+00 	 ,  1.669091e-02 	 ,  6.680553e-02 	 ,  4.515838e-03 	 ,  2.362730e-03 	 ,  9.770950e-03 	 ,  9.683929e-04  	 ,  1.733052e-04 	 ,  4.538299e-05 	 ,  8.786463e-05 
1.000000e+00 	 ,  4.284663e+00 	 ,  1.706508e-02 	 ,  6.833201e-02 	 ,  4.620917e-03 	 ,  2.416841e-03 	 ,  1.000033e-02 	 ,  9.927986e-04  	 ,  1.780304e-04 	 ,  4.661539e-05 	 ,  9.030559e-05 
1.000000e+00 	 ,  4.339554e+00 	 ,  1.744638e-02 	 ,  6.988826e-02 	 ,  4.728096e-03 	 ,  2.472011e-03 	 ,  1.023433e-02 	 ,  1.017745e-03  	 ,  1.828683e-04 	 ,  4.787700e-05 	 ,  9.280645e-05 
1.000000e+00 	 ,  4.395148e+00 	 ,  1.783490e-02 	 ,  7.147473e-02 	 ,  4.837408e-03 	 ,  2.528255e-03 	 ,  1.047305e-02 	 ,  1.043243e-03  	 ,  1.878209e-04 	 ,  4.916841e-05 	 ,  9.536847e-05 
1.000000e+00 	 ,  4.451454e+00 	 ,  1.823075e-02 	 ,  7.309188e-02 	 ,  4.948886e-03 	 ,  2.585589e-03 	 ,  1.071656e-02 	 ,  1.069302e-03  	 ,  1.928908e-04 	 ,  5.049021e-05 	 ,  9.799297e-05 
1.000000e+00 	 ,  4.508481e+00 	 ,  1.863403e-02 	 ,  7.474015e-02 	 ,  5.062563e-03 	 ,  2.644031e-03 	 ,  1.096492e-02 	 ,  1.095932e-03  	 ,  1.980802e-04 	 ,  5.184302e-05 	 ,  1.006813e-04 
1.000000e+00 	 ,  4.566240e+00 	 ,  1.904485e-02 	 ,  7.642001e-02 	 ,  5.178474e-03 	 ,  2.703595e-03 	 ,  1.121822e-02 	 ,  1.123146e-03  	 ,  2.033916e-04 	 ,  5.322746e-05 	 ,  1.034347e-04 
1.000000e+00 	 ,  4.624738e+00 	 ,  1.946331e-02 	 ,  7.813192e-02 	 ,  5.296654e-03 	 ,  2.764300e-03 	 ,  1.147653e-02 	 ,  1.150952e-03  	 ,  2.088274e-04 	 ,  5.464415e-05 	 ,  1.062547e-04 
1.000000e+00 	 ,  4.683985e+00 	 ,  1.988953e-02 	 ,  7.987636e-02 	 ,  5.417137e-03 	 ,  2.826162e-03 	 ,  1.173994e-02 	 ,  1.179363e-03  	 ,  2.143901e-04 	 ,  5.609373e-05 	 ,  1.091427e-04 
1.000000e+00 	 ,  4.743992e+00 	 ,  2.032360e-02 	 ,  8.165379e-02 	 ,  5.539958e-03 	 ,  2.889197e-03 	 ,  1.200851e-02 	 ,  1.208389e-03  	 ,  2.200822e-04 	 ,  5.757687e-05 	 ,  1.121000e-04 
1.000000e+00 	 ,  4.804767e+00 	 ,  2.076564e-02 	 ,  8.346470e-02 	 ,  5.665153e-03 	 ,  2.953423e-03 	 ,  1.228235e-02 	 ,  1.238042e-03  	 ,  2.259063e-04 	 ,  5.909421e-05 	 ,  1.151281e-04 
1.000000e+00 	 ,  4.866321e+00 	 ,  2.121576e-02 	 ,  8.530956e-02 	 ,  5.792758e-03 	 ,  3.018857e-03 	 ,  1.256151e-02 	 ,  1.268333e-03  	 ,  2.318650e-04 	 ,  6.064643e-05 	 ,  1.182286e-04 
1.000000e+00 	 ,  4.928663e+00 	 ,  2.167406e-02 	 ,  8.718887e-02 	 ,  5.922810e-03 	 ,  3.085517e-03 	 ,  1.284609e-02 	 ,  1.299274e-03  	 ,  2.379610e-04 	 ,  6.223423e-05 	 ,  1.214028e-04 
1.000000e+00 	 ,  4.991804e+00 	 ,  2.214067e-02 	 ,  8.910311e-02 	 ,  6.055344e-03 	 ,  3.153419e-03 	 ,  1.313617e-02 	 ,  1.330876e-03  	 ,  2.441970e-04 	 ,  6.385828e-05 	 ,  1.246525e-04 
1.000000e+00 	 ,  5.055754e+00 	 ,  2.261568e-02 	 ,  9.105278e-02 	 ,  6.190398e-03 	 ,  3.222582e-03 	 ,  1.343184e-02 	 ,  1.363153e-03  	 ,  2.505758e-04 	 ,  6.551931e-05 	 ,  1.279791e-04 
1.000000e+00 	 ,  5.120523e+00 	 ,  2.309921e-02 	 ,  9.303838e-02 	 ,  6.328010e-03 	 ,  3.293024e-03 	 ,  1.373317e-02 	 ,  1.396116e-03  	 ,  2.571001e-04 	 ,  6.721802e-05 	 ,  1.313842e-04 
1.000000e+00 	 ,  5.186122e+00 	 ,  2.359138e-02 	 ,  9.506042e-02 	 ,  6.468218e-03 	 ,  3.364763e-03 	 ,  1.404026e-02 	 ,  1.429777e-03  	 ,  2.637728e-04 	 ,  6.895516e-05 	 ,  1.348696e-04 
1.000000e+00 	 ,  5.252562e+00 	 ,  2.409230e-02 	 ,  9.711940e-02 	 ,  6.611059e-03 	 ,  3.437817e-03 	 ,  1.435318e-02 	 ,  1.464149e-03  	 ,  2.705967e-04 	 ,  7.073146e-05 	 ,  1.384367e-04 
1.000000e+00 	 ,  5.319852e+00 	 ,  2.460208e-02 	 ,  9.921584e-02 	 ,  6.756573e-03 	 ,  3.512204e-03 	 ,  1.467204e-02 	 ,  1.499245e-03  	 ,  2.775749e-04 	 ,  7.254769e-05 	 ,  1.420874e-04 
1.000000e+00 	 ,  5.388005e+00 	 ,  2.512085e-02 	 ,  1.013503e-01 	 ,  6.904798e-03 	 ,  3.587944e-03 	 ,  1.499691e-02 	 ,  1.535079e-03  	 ,  2.847103e-04 	 ,  7.440460e-05 	 ,  1.458233e-04 
1.000000e+00 	 ,  5.457031e+00 	 ,  2.564873e-02 	 ,  1.035232e-01 	 ,  7.055775e-03 	 ,  3.665054e-03 	 ,  1.532789e-02 	 ,  1.571662e-03  	 ,  2.920060e-04 	 ,  7.630299e-05 	 ,  1.496462e-04 
1.000000e+00 	 ,  5.526941e+00 	 ,  2.618582e-02 	 ,  1.057351e-01 	 ,  7.209543e-03 	 ,  3.743554e-03 	 ,  1.566507e-02 	 ,  1.609010e-03  	 ,  2.994651e-04 	 ,  7.824364e-05 	 ,  1.535579e-04 
1.000000e+00 	 ,  5.597746e+00 	 ,  2.673225e-02 	 ,  1.079867e-01 	 ,  7.366143e-03 	 ,  3.823463e-03 	 ,  1.600853e-02 	 ,  1.647135e-03  	 ,  3.070906e-04 	 ,  8.022736e-05 	 ,  1.575603e-04 
1.000000e+00 	 ,  5.669459e+00 	 ,  2.728814e-02 	 ,  1.102783e-01 	 ,  7.525616e-03 	 ,  3.904801e-03 	 ,  1.635838e-02 	 ,  1.686051e-03  	 ,  3.148858e-04 	 ,  8.225498e-05 	 ,  1.616550e-04 
1.000000e+00 	 ,  5.742090e+00 	 ,  2.785362e-02 	 ,  1.126106e-01 	 ,  7.688003e-03 	 ,  3.987586e-03 	 ,  1.671471e-02 	 ,  1.725773e-03  	 ,  3.228540e-04 	 ,  8.432733e-05 	 ,  1.658442e-04 
1.000000e+00 	 ,  5.815652e+00 	 ,  2.842880e-02 	 ,  1.149841e-01 	 ,  7.853345e-03 	 ,  4.071839e-03 	 ,  1.707761e-02 	 ,  1.766314e-03  	 ,  3.309984e-04 	 ,  8.644525e-05 	 ,  1.701296e-04 
1.000000e+00 	 ,  5.890156e+00 	 ,  2.901381e-02 	 ,  1.173994e-01 	 ,  8.021686e-03 	 ,  4.157580e-03 	 ,  1.744718e-02 	 ,  1.807691e-03  	 ,  3.393225e-04 	 ,  8.860961e-05 	 ,  1.745133e-04 
1.000000e+00 	 ,  5.965615e+00 	 ,  2.960877e-02 	 ,  1.198570e-01 	 ,  8.193069e-03 	 ,  4.244829e-03 	 ,  1.782351e-02 	 ,  1.849916e-03  	 ,  3.478295e-04 	 ,  9.082128e-05 	 ,  1.789972e-04 
1.000000e+00 	 ,  6.042041e+00 	 ,  3.021382e-02 	 ,  1.223575e-01 	 ,  8.367535e-03 	 ,  4.333606e-03 	 ,  1.820671e-02 	 ,  1.893006e-03  	 ,  3.565231e-04 	 ,  9.308116e-05 	 ,  1.835834e-04 
1.000000e+00 	 ,  6.119445e+00 	 ,  3.082907e-02 	 ,  1.249014e-01 	 ,  8.545130e-03 	 ,  4.423932e-03 	 ,  1.859688e-02 	 ,  1.936976e-03  	 ,  3.654067e-04 	 ,  9.539015e-05 	 ,  1.882739e-04 
1.000000e+00 	 ,  6.197841e+00 	 ,  3.145466e-02 	 ,  1.274894e-01 	 ,  8.725897e-03 	 ,  4.515827e-03 	 ,  1.899410e-02 	 ,  1.981840e-03  	 ,  3.744839e-04 	 ,  9.774917e-05 	 ,  1.930709e-04 
1.000000e+00 	 ,  6.277242e+00 	 ,  3.209072e-02 	 ,  1.301221e-01 	 ,  8.909881e-03 	 ,  4.609313e-03 	 ,  1.939850e-02 	 ,  2.027616e-03  	 ,  3.837583e-04 	 ,  1.001591e-04 	 ,  1.979764e-04 
1.000000e+00 	 ,  6.357660e+00 	 ,  3.273738e-02 	 ,  1.327999e-01 	 ,  9.097127e-03 	 ,  4.704410e-03 	 ,  1.981017e-02 	 ,  2.074319e-03  	 ,  3.932338e-04 	 ,  1.026210e-04 	 ,  2.029928e-04 
1.000000e+00 	 ,  6.439108e+00 	 ,  3.339476e-02 	 ,  1.355236e-01 	 ,  9.287682e-03 	 ,  4.801141e-03 	 ,  2.022921e-02 	 ,  2.121966e-03  	 ,  4.029139e-04 	 ,  1.051358e-04 	 ,  2.081222e-04 
1.000000e+00 	 ,  6.521599e+00 	 ,  3.406301e-02 	 ,  1.382937e-01 	 ,  9.481591e-03 	 ,  4.899526e-03 	 ,  2.065573e-02 	 ,  2.170572e-03  	 ,  4.128027e-04 	 ,  1.077045e-04 	 ,  2.133668e-04 
1.000000e+00 	 ,  6.605147e+00 	 ,  3.474226e-02 	 ,  1.411108e-01 	 ,  9.678901e-03 	 ,  4.999588e-03 	 ,  2.108984e-02 	 ,  2.220156e-03  	 ,  4.229038e-04 	 ,  1.103279e-04 	 ,  2.187291e-04 
1.000000e+00 	 ,  6.689766e+00 	 ,  3.543263e-02 	 ,  1.439756e-01 	 ,  9.879659e-03 	 ,  5.101348e-03 	 ,  2.153164e-02 	 ,  2.270733e-03  	 ,  4.332214e-04 	 ,  1.130073e-04 	 ,  2.242113e-04 
1.000000e+00 	 ,  6.775468e+00 	 ,  3.613428e-02 	 ,  1.468886e-01 	 ,  1.008391e-02 	 ,  5.204829e-03 	 ,  2.198125e-02 	 ,  2.322322e-03  	 ,  4.437594e-04 	 ,  1.157436e-04 	 ,  2.298159e-04 
1.000000e+00 	 ,  6.862269e+00 	 ,  3.684734e-02 	 ,  1.498505e-01 	 ,  1.029171e-02 	 ,  5.310054e-03 	 ,  2.243877e-02 	 ,  2.374941e-03  	 ,  4.545219e-04 	 ,  1.185378e-04 	 ,  2.355453e-04 
1.000000e+00 	 ,  6.950181e+00 	 ,  3.757194e-02 	 ,  1.528620e-01 	 ,  1.050311e-02 	 ,  5.417044e-03 	 ,  2.290432e-02 	 ,  2.428606e-03  	 ,  4.655131e-04 	 ,  1.213910e-04 	 ,  2.414020e-04 
1.000000e+00 	 ,  7.039220e+00 	 ,  3.830823e-02 	 ,  1.559236e-01 	 ,  1.071814e-02 	 ,  5.525824e-03 	 ,  2.337801e-02 	 ,  2.483337e-03  	 ,  4.767372e-04 	 ,  1.243043e-04 	 ,  2.473885e-04 
1.000000e+00 	 ,  7.129399e+00 	 ,  3.905635e-02 	 ,  1.590360e-01 	 ,  1.093687e-02 	 ,  5.636415e-03 	 ,  2.385996e-02 	 ,  2.539152e-03  	 ,  4.881984e-04 	 ,  1.272788e-04 	 ,  2.535074e-04 
1.000000e+00 	 ,  7.220734e+00 	 ,  3.981644e-02 	 ,  1.621998e-01 	 ,  1.115934e-02 	 ,  5.748842e-03 	 ,  2.435027e-02 	 ,  2.596070e-03  	 ,  4.999012e-04 	 ,  1.303156e-04 	 ,  2.597613e-04 
1.000000e+00 	 ,  7.313239e+00 	 ,  4.058864e-02 	 ,  1.654158e-01 	 ,  1.138561e-02 	 ,  5.863128e-03 	 ,  2.484908e-02 	 ,  2.654111e-03  	 ,  5.118499e-04 	 ,  1.334159e-04 	 ,  2.661529e-04 
1.000000e+00 	 ,  7.406929e+00 	 ,  4.137310e-02 	 ,  1.686846e-01 	 ,  1.161572e-02 	 ,  5.979297e-03 	 ,  2.535649e-02 	 ,  2.713293e-03  	 ,  5.240491e-04 	 ,  1.365807e-04 	 ,  2.726850e-04 
1.000000e+00 	 ,  7.501819e+00 	 ,  4.216997e-02 	 ,  1.720068e-01 	 ,  1.184973e-02 	 ,  6.097373e-03 	 ,  2.587262e-02 	 ,  2.773636e-03  	 ,  5.365033e-04 	 ,  1.398113e-04 	 ,  2.793603e-04 
1.000000e+00 	 ,  7.597925e+00 	 ,  4.297940e-02 	 ,  1.753831e-01 	 ,  1.208769e-02 	 ,  6.217380e-03 	 ,  2.639760e-02 	 ,  2.835161e-03  	 ,  5.492172e-04 	 ,  1.431089e-04 	 ,  2.861817e-04 
1.000000e+00 	 ,  7.695262e+00 	 ,  4.380153e-02 	 ,  1.788142e-01 	 ,  1.232966e-02 	 ,  6.339343e-03 	 ,  2.693155e-02 	 ,  2.897888e-03  	 ,  5.621955e-04 	 ,  1.464746e-04 	 ,  2.931520e-04 
1.000000e+00 	 ,  7.793845e+00 	 ,  4.463650e-02 	 ,  1.823008e-01 	 ,  1.257568e-02 	 ,  6.463286e-03 	 ,  2.747460e-02 	 ,  2.961838e-03  	 ,  5.754429e-04 	 ,  1.499097e-04 	 ,  3.002741e-04 
1.000000e+00 	 ,  7.893692e+00 	 ,  4.548449e-02 	 ,  1.858437e-01 	 ,  1.282582e-02 	 ,  6.589234e-03 	 ,  2.802686e-02 	 ,  3.027032e-03  	 ,  5.889645e-04 	 ,  1.534154e-04 	 ,  3.075511e-04 
1.000000e+00 	 ,  7.994818e+00 	 ,  4.634563e-02 	 ,  1.894433e-01 	 ,  1.308012e-02 	 ,  6.717213e-03 	 ,  2.858846e-02 	 ,  3.093491e-03  	 ,  6.027650e-04 	 ,  1.569930e-04 	 ,  3.149860e-04 
1.000000e+00 	 ,  8.097240e+00 	 ,  4.722008e-02 	 ,  1.931006e-01 	 ,  1.333865e-02 	 ,  6.847248e-03 	 ,  2.915954e-02 	 ,  3.161238e-03  	 ,  6.168496e-04 	 ,  1.606438e-04 	 ,  3.225818e-04 
1.000000e+00 	 ,  8.200974e+00 	 ,  4.810799e-02 	 ,  1.968162e-01 	 ,  1.360145e-02 	 ,  6.979365e-03 	 ,  2.974022e-02 	 ,  3.230295e-03  	 ,  6.312234e-04 	 ,  1.643691e-04 	 ,  3.303419e-04 
1.000000e+00 	 ,  8.306036e+00 	 ,  4.900952e-02 	 ,  2.005908e-01 	 ,  1.386859e-02 	 ,  7.113589e-03 	 ,  3.033064e-02 	 ,  3.300683e-03  	 ,  6.458915e-04 	 ,  1.681702e-04 	 ,  3.382692e-04 
1.000000e+00 	 ,  8.412445e+00 	 ,  4.992483e-02 	 ,  2.044252e-01 	 ,  1.414013e-02 	 ,  7.249946e-03 	 ,  3.093091e-02 	 ,  3.372426e-03  	 ,  6.608592e-04 	 ,  1.720485e-04 	 ,  3.463673e-04 
1.000000e+00 	 ,  8.520217e+00 	 ,  5.085407e-02 	 ,  2.083200e-01 	 ,  1.441611e-02 	 ,  7.388463e-03 	 ,  3.154119e-02 	 ,  3.445548e-03  	 ,  6.761319e-04 	 ,  1.760053e-04 	 ,  3.546392e-04 
1.000000e+00 	 ,  8.629369e+00 	 ,  5.179741e-02 	 ,  2.122761e-01 	 ,  1.469661e-02 	 ,  7.529167e-03 	 ,  3.216159e-02 	 ,  3.520072e-03  	 ,  6.917151e-04 	 ,  1.800420e-04 	 ,  3.630886e-04 
1.000000e+00 	 ,  8.739920e+00 	 ,  5.275501e-02 	 ,  2.162941e-01 	 ,  1.498167e-02 	 ,  7.672084e-03 	 ,  3.279227e-02 	 ,  3.596021e-03  	 ,  7.076142e-04 	 ,  1.841601e-04 	 ,  3.717187e-04 
1.000000e+00 	 ,  8.851887e+00 	 ,  5.372702e-02 	 ,  2.203749e-01 	 ,  1.527137e-02 	 ,  7.817241e-03 	 ,  3.343336e-02 	 ,  3.673421e-03  	 ,  7.238349e-04 	 ,  1.883610e-04 	 ,  3.805333e-04 
1.000000e+00 	 ,  8.965289e+00 	 ,  5.471360e-02 	 ,  2.245191e-01 	 ,  1.556575e-02 	 ,  7.964666e-03 	 ,  3.408499e-02 	 ,  3.752296e-03  	 ,  7.403828e-04 	 ,  1.926461e-04 	 ,  3.895357e-04 
1.000000e+00 	 ,  9.080143e+00 	 ,  5.571494e-02 	 ,  2.287275e-01 	 ,  1.586488e-02 	 ,  8.114385e-03 	 ,  3.474730e-02 	 ,  3.832672e-03  	 ,  7.572639e-04 	 ,  1.970169e-04 	 ,  3.987297e-04 
1.000000e+00 	 ,  9.196468e+00 	 ,  5.673118e-02 	 ,  2.330010e-01 	 ,  1.616882e-02 	 ,  8.266427e-03 	 ,  3.542045e-02 	 ,  3.914574e-03  	 ,  7.744839e-04 	 ,  2.014749e-04 	 ,  4.081190e-04 
1.000000e+00 	 ,  9.314284e+00 	 ,  5.776249e-02 	 ,  2.373402e-01 	 ,  1.647764e-02 	 ,  8.420820e-03 	 ,  3.610457e-02 	 ,  3.998027e-03  	 ,  7.920489e-04 	 ,  2.060217e-04 	 ,  4.177074e-04 
1.000000e+00 	 ,  9.433610e+00 	 ,  5.880905e-02 	 ,  2.417460e-01 	 ,  1.679139e-02 	 ,  8.577592e-03 	 ,  3.679981e-02 	 ,  4.083060e-03  	 ,  8.099649e-04 	 ,  2.106588e-04 	 ,  4.274987e-04 
1.000000e+00 	 ,  9.554463e+00 	 ,  5.987102e-02 	 ,  2.462192e-01 	 ,  1.711014e-02 	 ,  8.736770e-03 	 ,  3.750632e-02 	 ,  4.169698e-03  	 ,  8.282381e-04 	 ,  2.153878e-04 	 ,  4.374969e-04 
1.000000e+00 	 ,  9.676866e+00 	 ,  6.094857e-02 	 ,  2.507605e-01 	 ,  1.743396e-02 	 ,  8.898385e-03 	 ,  3.822424e-02 	 ,  4.257969e-03  	 ,  8.468747e-04 	 ,  2.202103e-04 	 ,  4.477060e-04 
1.000000e+00 	 ,  9.800836e+00 	 ,  6.204187e-02 	 ,  2.553708e-01 	 ,  1.776290e-02 	 ,  9.062464e-03 	 ,  3.895372e-02 	 ,  4.347900e-03  	 ,  8.658812e-04 	 ,  2.251278e-04 	 ,  4.581299e-04 
1.000000e+00 	 ,  9.926394e+00 	 ,  6.315110e-02 	 ,  2.600508e-01 	 ,  1.809704e-02 	 ,  9.229037e-03 	 ,  3.969492e-02 	 ,  4.439521e-03  	 ,  8.852640e-04 	 ,  2.301422e-04 	 ,  4.687730e-04 
1.000000e+00 	 ,  1.005356e+01 	 ,  6.427642e-02 	 ,  2.648014e-01 	 ,  1.843643e-02 	 ,  9.398134e-03 	 ,  4.044799e-02 	 ,  4.532859e-03  	 ,  9.050296e-04 	 ,  2.352549e-04 	 ,  4.796394e-04 
1.000000e+00 	 ,  1.018236e+01 	 ,  6.541802e-02 	 ,  2.696234e-01 	 ,  1.878115e-02 	 ,  9.569783e-03 	 ,  4.121308e-02 	 ,  4.627944e-03  	 ,  9.251848e-04 	 ,  2.404678e-04 	 ,  4.907333e-04 
1.000000e+00 	 ,  1.031280e+01 	 ,  6.657606e-02 	 ,  2.745177e-01 	 ,  1.913127e-02 	 ,  9.744015e-03 	 ,  4.199035e-02 	 ,  4.724805e-03  	 ,  9.457362e-04 	 ,  2.457826e-04 	 ,  5.020593e-04 
1.000000e+00 	 ,  1.044492e+01 	 ,  6.775072e-02 	 ,  2.794849e-01 	 ,  1.948684e-02 	 ,  9.920859e-03 	 ,  4.277995e-02 	 ,  4.823473e-03  	 ,  9.666908e-04 	 ,  2.512009e-04 	 ,  5.136217e-04 
1.000000e+00 	 ,  1.057873e+01 	 ,  6.894219e-02 	 ,  2.845261e-01 	 ,  1.984795e-02 	 ,  1.010035e-02 	 ,  4.358206e-02 	 ,  4.923978e-03  	 ,  9.880556e-04 	 ,  2.567247e-04 	 ,  5.254251e-04 
